0:00:01 - 0:00:13, [âm nhạc]
0:19:08 - 0:19:14, điểm ở đây. Đó thì đây là à ý nghĩa của
0:19:11 - 0:19:19, cái việc là cắt tỉa nó sẽ tạo ra các cái
0:19:14 - 0:19:22, đường bao đơn giản mà hiệu quả và tăng
0:19:19 - 0:19:24, cái tính tổng quát của cái mô hình. Như
0:19:22 - 0:19:28, vậy thì trong cái bài thực hành này thì
0:19:24 - 0:19:32, chúng ta đã cùng à thử nghiệm về cái
0:19:28 - 0:19:34, decisionary rồi ý nghĩa của cái maxd.
0:19:32 - 0:19:37, Thì cái tham số maxd đó là cái độ sâu
0:19:34 - 0:19:40, của mình. Nếu mà độ sâu của mình càng
0:19:37 - 0:19:42, càng lớn, tức là nó càng nhiều nhánh thì
0:19:40 - 0:19:45, cái mô hình của mình nó sẽ càng phức tạp
0:19:42 - 0:19:47, và gây ra cái hiện tượng là overfitting.
0:19:45 - 0:19:49, Do đó, để giảm cái hiện tượng
0:19:47 - 0:19:52, overfitting này thì hoặc là chúng ta chủ
0:19:49 - 0:19:54, động giảm cái mắt de này xuống hoặc là
0:19:52 - 0:19:58, chúng ta sẽ sử dụng một cái phương pháp
0:19:54 - 0:19:58, regularization chính quying.
0:20:02 - 0:20:07, Chúng ta thêm một cái hệ số alpha, siêu
0:20:03 - 0:20:10, tham số alpha ở đây để mà đưa cái số
0:20:07 - 0:20:14, nhánh vào trong cái hàm loss của mình.
0:20:10 - 0:20:17, Đó thì khi alpha của mình mà khoảng một
0:20:14 - 0:20:22, cái giá trị ví dụ như là khoảng 0 chấ à
0:20:17 - 0:20:25, 03 hoặc là 0.12 thì nó sẽ cho cái mô
0:20:22 - 0:20:27, hình của mình vừa đủ đơn giản. nó sẽ cho
0:20:25 - 0:20:31, một cái mô hình vừa đủ đơn giản nhưng mà
0:20:27 - 0:20:35, nó đủ tổng quát và đủ độ chính xác cao
0:20:31 - 0:20:38, trên cái tập điểm ờ phi tuyến tính của
0:20:35 - 0:20:40, mình. Đó thì đây là một cái sự cân bằng
0:20:38 - 0:20:43, giữa độ chính xác khi trend. Nhưng mà
0:20:40 - 0:20:45, lưu ý là khi chúng ta trend mà độ chính
0:20:43 - 0:20:48, xác cao thì không chắc là khi test chúng
0:20:45 - 0:20:50, ta sẽ có cái độ chính xác cao ha. Tại vì
0:20:48 - 0:20:52, nếu như chúng ta chăm chăm vào học những
0:20:50 - 0:20:55, cái điểm ngoại lệ này nè thì đâu đó khi
0:20:52 - 0:20:58, chúng ta test có thể chúng ta sẽ đánh
0:20:55 - 0:21:00, đổi cái độ chính xác trên cái tập test.
0:20:58 - 0:21:03, Do đó, mô hình của mình càng đơn giản
0:21:00 - 0:21:03, thì là càng tốt.
0:21:06 - 0:21:18, [âm nhạc]
