0:00:01 - 0:00:13, [âm nhạc]
0:21:07 - 0:21:11, này như thế nào. Thì với những cái
0:21:09 - 0:21:14, neuron nào mà có cái trọng số cao thì
0:21:11 - 0:21:17, chúng ta sẽ ưu tiên vẽ trước. Còn những
0:21:14 - 0:21:20, cái trọng số nào mà có thấp thì chúng ta
0:21:17 - 0:21:22, sẽ vẽ sau. Thế thì ở đây chúng ta sẽ
0:21:20 - 0:21:25, thêm một cái đoạn code nữa để lấy cái
0:21:22 - 0:21:29, trọng số của cái lớp
0:21:25 - 0:21:32, thứ hai à layer số 2.
0:21:29 - 0:21:32, Rồi
0:21:34 - 0:21:41, đây sẽ là cái hidden
0:21:38 - 0:21:41, away
0:21:42 - 0:21:47, tức là cái trọng số của các cái neuron
0:21:44 - 0:21:50, hidden.
0:21:47 - 0:21:50, Rồi.
0:21:54 - 0:21:59, Rồi thì khi chúng ta quan sát vào cái
0:21:57 - 0:22:02, trọng số của cái lớp hidden thì chúng ta
0:21:59 - 0:22:06, sẽ thấy như thế này.
0:22:02 - 0:22:09, Ở đây sẽ là một cái ma trận 8 x 1. Nó sẽ
0:22:06 - 0:22:12, là một cái ma trận 8 x 1 tại vì đầu vào
0:22:09 - 0:22:15, của mình là 8 và đầu ra của mình là 1.
0:22:12 - 0:22:17, Thế thì chúng ta sẽ quan sát xem cái giá
0:22:15 - 0:22:19, trị của các cái cạnh này nè, giá trị của
0:22:17 - 0:22:22, các cái trọng số này nè lần lượt sẽ là
0:22:19 - 0:22:22, bao nhiêu?
0:22:23 - 0:22:30, Thì chúng ta thấy là sẽ có những cái
0:22:25 - 0:22:33, trọng số rất là cao. Ví dụ như là 9 4 -
0:22:30 - 0:22:38, 3 6 đó. Nhưng cũng sẽ có những cái trọng
0:22:33 - 0:22:41, số rất là thấp. Ví dụ như là à -1 hoặc
0:22:38 - 0:22:46, là -2 thì đó là những cái trọng số thấp.
0:22:41 - 0:22:48, Còn trọng số cao như là 9 - 8 - 8 4 - 6
0:22:46 - 0:22:52, đó thì đó là trọng số cao. Thế thì bây
0:22:48 - 0:22:56, giờ chúng ta sẽ cùng trực quan hóa các
0:22:52 - 0:22:57, cái ờ neuron mà có trọng số cao trước và
0:22:56 - 0:23:00, các cái neuron có trọng số thấp chúng ta
0:22:57 - 0:23:03, sẽ trực quan hóa sau. Thì ở đây chúng ta
0:23:00 - 0:23:10, sẽ có những neuron có trọng số cao. Ví
0:23:03 - 0:23:14, dụ như là neuron số 0 nè, 1 nè,
0:23:10 - 0:23:15, 3 nè, 0
0:23:14 - 0:23:20, 5
0:23:15 - 0:23:25, à 7. Thì ở đây chúng ta sẽ là duyệt qua
0:23:20 - 0:23:26, 0 1 3 5 7.
0:23:25 - 0:23:29, Còn những cái trọng số còn lại là trọng
0:23:26 - 0:23:31, số thấp thì chúng ta sẽ vẽ sau ha. Thế
0:23:29 - 0:23:36, thì bây giờ chúng ta sẽ vẽ cái hyperpl
0:23:31 - 0:23:39, tức là cái đường phân loại như thế nào?
0:23:36 - 0:23:42, Thì ở đây chúng ta đã được khởi tạo
0:23:39 - 0:23:46, trước là các cái trọng số của cái lớp
0:23:42 - 0:23:50, hidden đó. Theta chính là cái trọng số
0:23:46 - 0:23:54, của hidden. Trong bias thì là theta0
0:23:50 - 0:23:56, theta 1 và trọng số theta 0 sẽ là nằm
0:23:54 - 0:24:00, trong cái biến param. thì chúng ta sẽ sử
0:23:56 - 0:24:02, dụng hai cái biến này để mà chúng ta à
0:24:00 - 0:24:07, trực quan hóa. Thế thì chúng ta sẽ quay
0:24:02 - 0:24:07, lại cái slide ở đây.
0:24:18 - 0:24:24, Rồi thì trong cái slide này,
0:24:21 - 0:24:27, mỗi một cái neuron này thì tương ứng sẽ
0:24:24 - 0:24:29, là một cái
0:24:27 - 0:24:33, một cái
0:24:29 - 0:24:36, phân lớp, một cái đường thẳng.
0:24:33 - 0:24:39, Thì ví dụ như cái neuro này nó sẽ chứa
0:24:36 - 0:24:41, cái thông tin của cái đường thẳng này.
0:24:39 - 0:24:45, Thì ở đây chúng ta thấy là Nuro này nó
0:24:41 - 0:24:48, sẽ có ba thành phần. Thành phần đầu tiên
0:24:45 - 0:24:52, đó chính là bias.
0:24:48 - 0:24:55, Và hai cái trọng số này
0:24:52 - 0:24:59, tương ứng thì nó sẽ nằm ở trong cái biến
0:24:55 - 0:24:59, nó gọi là cái biến param.
0:25:05 - 0:25:09, Hai cái cạnh này nè sẽ là nằm trong cái
0:25:07 - 0:25:11, biến param.
0:25:09 - 0:25:13, Còn cái
0:25:11 - 0:25:16, giá trị của cạnh này thì nó sẽ nằm trong
0:25:13 - 0:25:19, cái biến là bias. Vậy thì bây giờ chúng
0:25:16 - 0:25:21, ta làm sao có thể trực quan hóa được cái
0:25:19 - 0:25:24, đường thẳng này dựa trên các cái thông
0:25:21 - 0:25:26, tin của ba cái cạnh này. Thế thì chúng
0:25:24 - 0:25:28, ta biết rằng là hồi xưa khi mà chúng ta
0:25:26 - 0:25:33, nói về phương trình đường thẳng thì
0:25:28 - 0:25:35, chúng ta sẽ có cái công thức đó là à
0:25:33 - 0:25:37, ax
0:25:35 - 0:25:41, cộng cho
0:25:37 - 0:25:43, by cộng cho c bằng 0 đúng không? Thì đây
0:25:41 - 0:25:46, là một cái phương trình đường thẳng tổng
0:25:43 - 0:25:49, quát. Thì trong cái ngữ cảnh này, trong
0:25:46 - 0:25:52, cái ngữ cảnh này thì cái bias của chúng
0:25:49 - 0:25:56, ta chính là C. Bias của chúng ta chính
0:25:52 - 0:25:59, là C. Và cái trọng số A và B chính là
0:25:56 - 0:26:01, hai cái trọng số của cái param này. Thì
0:25:59 - 0:26:03, ở giả sử chúng ta ký hiệu đây là param 1
0:26:01 - 0:26:06, và param 2 ha. Thì cái công thức của
0:26:03 - 0:26:09, mình nó sẽ là
0:26:06 - 0:26:09, param
0:26:09 - 0:26:17, param 1
0:26:12 - 0:26:20, nhân với x. cộng cho param
0:26:17 - 0:26:23, 2 nhân với y
0:26:20 - 0:26:23, rồi cộng cho bias
0:26:24 - 0:26:31, bằng 0. Vậy thì chúng ta muốn xác định
0:26:28 - 0:26:35, được cái đường thẳng này thì chúng ta sẽ
0:26:31 - 0:26:38, phải lấy cái tọa độ của hai điểm ít nhất
0:26:35 - 0:26:38, tọa độ của hai điểm.
0:26:38 - 0:26:44, Rồi thì đối với cái điểm bên trái
0:26:42 - 0:26:50, thì giả sử như x ở đây chúng ta lấy là
0:26:44 - 0:26:50, -1. À ví dụ chúng ta lấy cái điểm này
0:26:51 - 0:26:59, thì x của mình là -1. Mình thế vào x là
0:26:55 - 0:27:01, bằng -1 thì hỏi cái y của mình sẽ là bao
0:26:59 - 0:27:05, nhiêu? thì chúng ta sẽ có được cái tọa
0:27:01 - 0:27:09, độ ở đây là -1 và chấm hỏi. Tương tự như
0:27:05 - 0:27:13, vậy à với cái điểm ở trên đây ở trên
0:27:09 - 0:27:13, cùng đây ha. Ví dụ như là 1 đi.
0:27:17 - 0:27:21, Rồi thì cái y của mình nó sẽ là bao
0:27:19 - 0:27:23, nhiêu? để chúng ta có được một cái cặp
0:27:21 - 0:27:26, điểm, từ đó chúng ta có thể vẽ được cái
0:27:23 - 0:27:29, đường thẳng này. Thì bây giờ từ cái
0:27:26 - 0:27:31, phương trình này chúng ta sẽ suy ra là y
0:27:29 - 0:27:36, là bằng cái gì?
0:27:31 - 0:27:36, y sẽ là bằng à
0:27:36 - 0:27:43, trừ param
0:27:40 - 0:27:47, 1 à
0:27:43 - 0:27:47, chia cho param 2
0:27:49 - 0:27:55, nhân với x
0:27:51 - 0:27:55, rồi sau đó là trừ cho
0:27:56 - 0:28:00, chia cho par
0:28:00 - 0:28:05, đó. Rồi thì ở đây chúng ta sẽ viết lại
0:28:03 - 0:28:07, ha cho nó rõ.
0:28:05 - 0:28:11, Thì từ cái công thức ở trên, từ công
0:28:07 - 0:28:13, thức ở trên thì chúng ta sẽ có là y là
0:28:11 - 0:28:17, bằng
0:28:13 - 0:28:22, trừ param
0:28:17 - 0:28:22, 1 nhân x
0:28:22 - 0:28:28, trừ cho bias
0:28:25 - 0:28:30, tất cả chia cho param 2 thì param 1 tức
0:28:28 - 0:28:34, là cái trọng số này và param 2 chính là
0:28:30 - 0:28:35, này thì đây tương ứng giống như là à cái
0:28:34 - 0:28:38, công công thức mà hồi xưa chúng ta đã
0:28:35 - 0:28:41, học. Từ cái công thức hồi xưa chúng ta
0:28:38 - 0:28:44, đã học, chúng ta đưa về cái giá trị mà
0:28:41 - 0:28:47, chúng ta lấy từ mô hình ra. Trong đó,
0:28:44 - 0:28:49, bias chính là cái giá trị này và param
0:28:47 - 0:28:53, là hai cái giá trị mà tương ứng hai cái
0:28:49 - 0:28:53, đầu bào ở đây.
0:28:54 - 0:29:02, Param 2. Rồi thì với cái công thức này
0:28:57 - 0:29:07, chúng ta sẽ thế vào à thế vào x là bằng
0:29:02 - 0:29:09, -1. Thế vào x là bằng trừ à x = 1 thì
0:29:07 - 0:29:12, tương ứng y của mình sẽ là bằng bao
0:29:09 - 0:29:15, nhiêu? Đó, dùng công thức này thế vào ở
0:29:12 - 0:29:17, đây y thì sẽ bằng bao nhiêu? Chúng ta sẽ
0:29:15 - 0:29:21, dựa trên cái công thức này. Như vậy thì
0:29:17 - 0:29:24, đây là cái cách thức để mà chúng ta
0:29:21 - 0:29:27, à có thể vẽ được cái phương trình đường
0:29:24 - 0:29:39, thẳng của mình.
0:29:27 - 0:29:39, [âm nhạc]
